id,name,img,grade,section,roll_no,address,avg_grades,behavioral,attendance,extracurricular,parent_name,parent_phone,parent_email,created_at,search_vector
d9f041ea-f164-4122-b4d3-b78b75903a62,Suman Tamang,,12,C,32,Kathmandu,73.93,53.99,59.65,20.58,Kiran Maharjan,9875768887,kiran34@gmail.com,2025-01-30 16:18:43.637737,'suman':1 'tamang':2
d9f39906-7a9b-462b-a82c-65c2df73b0df,Pooja Shrestha,,2,A,4,Nepalgunj,74.29,78.96,66.57,88.99,Pooja Bista,9846090805,pooja12@gmail.com,2025-01-30 16:18:43.637737,'pooja':1 'shrestha':2
d9fa01eb-d53b-4570-9703-3085b3ce4622,Kiran KC,,12,V,37,Janakpur,75.35,60.88,56.35,70.12,Suman Rai,9834421350,suman94@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'kiran':1
da09be63-7aeb-494a-b39c-0529927fc39d,Ramesh Gurung,,5,V,20,Pokhara,66.23,36.53,84.44,47.03,Suman Shrestha,9886447151,suman23@gmail.com,2025-01-30 16:18:43.637737,'gurung':2 'ramesh':1
da1f99d2-9905-43d5-b6e1-9cf1ca25a50a,Dipesh Maharjan,,5,S,29,Nepalgunj,70.52,75.08,63.26,36.17,Sunil Thapa,9879152889,sunil83@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'maharjan':2
da22f605-8feb-4725-9bab-cd0bf22de031,Sandesh Bista,,12,M,47,Bhaktapur,63.59,60.85,73.58,69.88,Aarati Thapa,9882634386,aarati41@gmail.com,2025-01-30 16:18:43.637737,'bista':2 'sandesh':1
da302d9b-6823-4034-bc35-3e7e02ce0957,Pooja Magar,,4,P,17,Kathmandu,70.85,74.55,53.55,51.97,Sneha Dhakal,9869342433,sneha5@gmail.com,2025-01-30 16:18:43.637737,'magar':2 'pooja':1
da773020-6ccc-4025-9c1e-46cd671312a5,Sunil Maharjan,,5,G,43,Bhaktapur,67.87,91.88,65.93,70.91,Bibek KC,9879230446,bibek90@gmail.com,2025-01-30 16:18:43.637737,'maharjan':2 'sunil':1
da91ecea-286b-4e1c-a179-3e5ac433959c,Dipesh Thapa,,12,V,10,Kathmandu,74.27,71.89,96.34,23.95,Suman Magar,9869020340,suman54@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'thapa':2
dacfbe93-c751-4d12-92f0-4c915c88cf85,Aarati Lama,,5,X,33,Dharan,73.01,64.62,95.13,58.62,Pooja Thapa,9847603523,pooja54@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'lama':2
daef5dec-98a8-4fcc-9656-e36b1899fbd5,Ramesh Shrestha,,11,A,19,Biratnagar,67.38,97.12,82.64,73.76,Dipesh Gurung,9841663270,dipesh62@gmail.com,2025-01-30 16:18:43.637737,'ramesh':1 'shrestha':2
db2c2dac-4abb-4798-8c2a-03c0810615df,Sunil Gurung,,4,F,48,Lalitpur,65.23,92.36,81.66,55.21,Anisha Maharjan,9812254525,anisha73@gmail.com,2025-01-30 16:18:43.637737,'gurung':2 'sunil':1
db43aa13-461c-491b-80b9-66d125e4f95c,Bibek Shrestha,,9,Q,46,Janakpur,64.65,75.51,90.09,45.1,Sandesh Shah,9875342075,sandesh45@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'shrestha':2
db8ad1b1-1d84-4d96-a73f-6fd8d71b8cc2,Pooja Dhakal,,11,A,30,Nepalgunj,69.21,42.88,82.57,83.89,Bibek Shah,9870330630,bibek74@gmail.com,2025-01-30 16:18:43.637737,'dhakal':2 'pooja':1
db8dec61-2ff9-4880-baba-7f6197c9ab0a,Pratik KC,,5,O,25,Lalitpur,62.46,91.98,91.75,64.26,Suman Shah,9871758069,suman6@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'pratik':1
db9560e5-d704-41bc-902c-5b899dfd0465,Sandesh Shah,,1,O,31,Kathmandu,74.05,96.58,74.26,68.81,Aarati Maharjan,9848397096,aarati48@gmail.com,2025-01-30 16:18:43.637737,'sandesh':1 'shah':2
db978204-7983-4c1b-800c-446641bcc5ed,Dipesh KC,,12,B,17,Nepalgunj,66.76,81.28,66.85,85.32,Sandesh Rai,9870621458,sandesh76@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'kc':2
db9df0b6-b58c-460a-a568-1263a78333de,Sandesh Gurung,,2,Y,32,Nepalgunj,71.52,33.91,90.61,50.97,Bibek Bista,9815943106,bibek69@gmail.com,2025-01-30 16:18:43.637737,'gurung':2 'sandesh':1
dba9976b-167b-42d0-a340-c0fd680ff930,Aarati Rai,,6,U,8,Pokhara,67.39,46.4,94.97,63.9,Pooja Magar,9838101985,pooja20@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'rai':2
dbc1b919-ea7e-4c65-a8a7-1bb81fdbee18,Sandesh Dhakal,,10,U,27,Janakpur,74.14,59.65,60.1,58.78,Pooja Magar,9888225421,pooja82@gmail.com,2025-01-30 16:18:43.637737,'dhakal':2 'sandesh':1
dbecee2d-abb5-457e-a0ab-fa919f5c6be1,Bibek Gurung,,11,I,19,Biratnagar,71.99,48.98,87.28,31.63,Sunil Magar,9814921980,sunil6@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'gurung':2
dc01304a-c47b-46f5-9906-6f214ef3a57c,Dipesh Magar,,11,K,2,Lalitpur,65.9,30.76,57.68,30.89,Ramesh Magar,9840182777,ramesh58@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'magar':2
dc515468-35a3-438d-897a-88539f9404b1,Sunil Lama,,6,L,31,Janakpur,62.89,57.73,55.95,63.33,Pratik Rai,9883686158,pratik9@gmail.com,2025-01-30 16:18:43.637737,'lama':2 'sunil':1
dc5cff66-8078-47bb-949b-089bb9fd5b34,Anisha Dhakal,,11,M,43,Pokhara,75.23,48.57,61.01,48.9,Ramesh Maharjan,9891039510,ramesh90@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'dhakal':2
dc5ffa41-8802-44f8-81d2-f735340a6847,Dipesh Shah,,9,K,32,Bhaktapur,73.33,37.74,78.78,21.35,Kiran Tamang,9839092465,kiran71@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'shah':2
dc62e1b1-57f0-4c28-bf20-fb7a5fc36ab5,Pooja Magar,,4,A,27,Kathmandu,73.51,64.49,94.17,88.45,Pratik KC,9856916350,pratik63@gmail.com,2025-01-30 16:18:43.637737,'magar':2 'pooja':1
dc6b5480-59dc-4589-9352-370619b3d72a,Sneha Lama,,9,I,48,Nepalgunj,69.14,48.98,85.16,26.62,Bibek Thapa,9885007723,bibek14@gmail.com,2025-01-30 16:18:43.637737,'lama':2 'sneha':1
dc783b36-7b21-4811-8840-efce7dc86d5a,Bibek Gurung,,9,A,49,Hetauda,68.65,32.41,60.13,86.04,Anisha Bista,9871764359,anisha66@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'gurung':2
dc808a41-e20b-42d1-9dd6-4729b5f6c286,Bibek Gurung,,10,Y,42,Nepalgunj,68.75,66.21,62.37,33.73,Dipesh Maharjan,9840067942,dipesh63@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'gurung':2
dcf49699-9e9c-4ddd-8f85-cd3623eb8e16,Aarati Lama,,2,A,9,Biratnagar,70.19,43.4,50.16,76.8,Dipesh Rai,9823404437,dipesh53@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'lama':2
dd056cfc-3de2-4811-8bef-1d18a2b2f93d,Sneha KC,,6,Y,50,Lalitpur,64.62,79.49,61.47,23.84,Pratik Lama,9842267568,pratik44@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'sneha':1
dd1660d8-5b26-4b82-9ad4-8e2c7ea2a803,Pooja Lama,,8,L,14,Janakpur,77.14,54.31,92.66,72.17,Kiran Maharjan,9842281838,kiran7@gmail.com,2025-01-30 16:18:43.637737,'lama':2 'pooja':1
dd2d0bdf-9ddf-483e-8762-7e89cd2dafcc,Sneha Dhakal,,11,G,15,Hetauda,68.45,54.31,57.75,20.99,Dipesh Thapa,9893302859,dipesh57@gmail.com,2025-01-30 16:18:43.637737,'dhakal':2 'sneha':1
dd34fc28-6b93-49e7-8eee-09afd5bd2e40,Aarati Magar,,10,O,48,Bhaktapur,69.57,45.57,83.34,58.3,Pratik Rai,9866284746,pratik39@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'magar':2
dd9a0a30-0925-4711-a079-ececbe24f2c5,Ramesh Shrestha,,8,U,13,Dharan,76.44,70.19,88.52,44.63,Ramesh Dhakal,9876292755,ramesh30@gmail.com,2025-01-30 16:18:43.637737,'ramesh':1 'shrestha':2
dd9d2744-f2a2-4247-9830-f9736f0219a7,Pratik Dhakal,,6,Y,29,Bhaktapur,75.2,70.49,88.26,39.1,Pratik Gurung,9867200126,pratik75@gmail.com,2025-01-30 16:18:43.637737,'dhakal':2 'pratik':1
ddcbae40-6395-4c7e-a01b-5d68a4a6e2f8,Anisha Thapa,,2,T,18,Janakpur,74.86,41.41,66.39,70.48,Sandesh Shrestha,9859293314,sandesh26@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'thapa':2
de13fb49-ddb2-4260-926b-b518550ad2ef,Sandesh Lama,,6,J,33,Biratnagar,66.33,47.09,67.44,21.85,Ramesh Tamang,9817253061,ramesh49@gmail.com,2025-01-30 16:18:43.637737,'lama':2 'sandesh':1
de1e228e-49c9-4542-84a7-efad9e695748,Dipesh Lama,,12,M,22,Butwal,70.75,65.73,83.77,39.19,Suman Bista,9840791735,suman15@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'lama':2
de2b6eb8-de5c-447c-9805-fd0d00749160,Aarati Bista,,5,N,42,Hetauda,64.48,45.22,81.04,43.04,Pooja Rai,9850770097,pooja88@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'bista':2
de4d61e4-5b71-482c-b91a-e9dc1158c5ee,Anisha Shah,,6,R,26,Kathmandu,71.85,37.47,61.85,88.77,Pratik Lama,9874923654,pratik97@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'shah':2
deb2143d-5e0b-4d77-9e53-634148bf6aba,Pooja KC,,5,U,26,Dharan,67.99,42.25,94.29,42.83,Aarati Gurung,9857854028,aarati73@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'pooja':1
df0e3807-5657-4ae1-8692-534e8ca075fa,Sunil Tamang,,5,T,33,Biratnagar,69.66,33.12,56.11,36.92,Kiran Rai,9875723332,kiran45@gmail.com,2025-01-30 16:18:43.637737,'sunil':1 'tamang':2
df169eee-9da9-4f95-b6fb-19db4c32acb7,Dipesh Thapa,,7,Z,17,Lalitpur,66.25,72.52,79.91,35.55,Sneha Thapa,9867150171,sneha19@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'thapa':2
df2a4a6f-93b6-48cf-b5ad-cfd2efbeee2c,Suman Tamang,,12,E,10,Hetauda,74.44,92.26,81.29,21.08,Pooja Maharjan,9836424710,pooja88@gmail.com,2025-01-30 16:18:43.637737,'suman':1 'tamang':2
df2dfabf-68ec-4ed8-bc59-f04c31b59225,Bibek Maharjan,,2,E,36,Butwal,73.93,97.33,93.25,83.86,Sunil Shrestha,9819298368,sunil100@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'maharjan':2
df73518a-9d47-49e8-aa70-4f1030d344bc,Ramesh Shrestha,,2,N,27,Pokhara,70.29,33.43,56.07,85.82,Anisha Thapa,9849100040,anisha77@gmail.com,2025-01-30 16:18:43.637737,'ramesh':1 'shrestha':2
df7db728-8d71-4e91-9625-8e8e34649a04,Dipesh Dhakal,,9,I,12,Butwal,68.29,53.37,54.41,50.05,Sunil Gurung,9813937256,sunil5@gmail.com,2025-01-30 16:18:43.637737,'dhakal':2 'dipesh':1
dfc1e5df-fb1b-41b2-a72a-858d91ad472a,Sneha Dhakal,,11,X,33,Hetauda,69.66,39.55,85.87,30.11,Pooja Maharjan,9841788896,pooja7@gmail.com,2025-01-30 16:18:43.637737,'dhakal':2 'sneha':1
e02c36da-e052-4127-a0ce-2670de7a69da,Kiran Shrestha,,1,Y,27,Nepalgunj,70.54,54.97,52.8,21.11,Dipesh Dhakal,9863404097,dipesh85@gmail.com,2025-01-30 16:18:43.637737,'kiran':1 'shrestha':2
e06a3aee-77e6-4102-a867-704e06e89156,Bibek Dhakal,,11,H,5,Pokhara,65.53,76.04,84.78,85.63,Pooja Rai,9891145561,pooja50@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'dhakal':2
e09b3950-2d5f-452b-8c5e-d72e221b535d,Aarati Shrestha,,6,N,20,Dharan,70.41,78.64,67.72,83.23,Ramesh Dhakal,9876007215,ramesh38@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'shrestha':2
e0ba16a8-2441-40b3-9fc4-a658d5c2b194,Ramesh KC,,2,K,13,Bhaktapur,72.12,54.79,58.06,63.79,Pooja Rai,9889545510,pooja74@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'ramesh':1
e0e4e350-5ef7-47a0-a45b-7dbfaf6a722d,Sneha Maharjan,,5,G,26,Lalitpur,66.5,80.29,72.92,54.46,Ramesh Gurung,9833189860,ramesh27@gmail.com,2025-01-30 16:18:43.637737,'maharjan':2 'sneha':1
e0e9630c-5e24-48db-b8bb-bc2177a2d851,Pooja Shrestha,,4,X,5,Bhaktapur,74.88,43.85,82.18,88.92,Ramesh Rai,9860677027,ramesh24@gmail.com,2025-01-30 16:18:43.637737,'pooja':1 'shrestha':2
e1123dac-9b74-4514-9688-a022251d67ca,Bibek KC,,1,E,27,Butwal,67.27,41.21,90.56,51.08,Aarati Bista,9885396761,aarati38@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'kc':2
e173181e-215b-4690-98e6-4e525d32201b,Aarati Bista,,3,R,43,Dharan,68.8,77.65,55.6,25.46,Sandesh Maharjan,9871357517,sandesh17@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'bista':2
e17aaa98-9fed-4bfa-96f0-a05fb491ab61,Sneha Maharjan,,2,Y,13,Kathmandu,64.04,38.87,66.45,29.74,Anisha Lama,9851745258,anisha60@gmail.com,2025-01-30 16:18:43.637737,'maharjan':2 'sneha':1
e1846893-23be-4bae-8d40-3c237b95f965,Sandesh Thapa,,2,K,37,Hetauda,74.54,77.38,91.02,54.01,Bibek Shah,9837494987,bibek13@gmail.com,2025-01-30 16:18:43.637737,'sandesh':1 'thapa':2
e192e6e6-0d3b-4f86-90de-8dd6d7bc95cc,Ramesh Shrestha,,2,Q,40,Pokhara,74.37,96.03,83.55,67.24,Dipesh Rai,9856714501,dipesh63@gmail.com,2025-01-30 16:18:43.637737,'ramesh':1 'shrestha':2
e1a5e593-1ba0-47a2-b797-2d8eae86a23a,Ramesh Rai,,2,U,30,Butwal,73.5,74.49,66.21,33.78,Sunil Gurung,9872085300,sunil25@gmail.com,2025-01-30 16:18:43.637737,'rai':2 'ramesh':1
e1ae2950-0673-473c-ba0d-15a454b272b2,Sandesh Gurung,,2,V,31,Pokhara,70.13,61.05,74.25,42.85,Pooja Rai,9825978819,pooja43@gmail.com,2025-01-30 16:18:43.637737,'gurung':2 'sandesh':1
e1d26a4a-f4ae-4605-8f8b-fe73d9864738,Kiran Magar,,6,X,11,Pokhara,69.66,56.13,57.57,32.79,Sneha Shrestha,9881036418,sneha45@gmail.com,2025-01-30 16:18:43.637737,'kiran':1 'magar':2
e1d75543-ad92-47ff-8853-65024a7373a0,Suman KC,,10,R,3,Kathmandu,63.49,45.95,51.26,69.68,Sneha Rai,9887249567,sneha30@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'suman':1
e1f42f61-0cd1-433d-9640-9b39837ce888,Kiran KC,,1,Y,41,Biratnagar,69.31,51.43,87.57,35.73,Bibek Shrestha,9892239925,bibek80@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'kiran':1
e2289025-2e6c-4846-a5dc-388f62ebcbac,Suman Dhakal,,5,M,30,Kathmandu,72.48,50.75,67.28,87.39,Sandesh Maharjan,9823194230,sandesh4@gmail.com,2025-01-30 16:18:43.637737,'dhakal':2 'suman':1
e251525e-a3a1-4d8e-8b35-928f409ba76c,Dipesh Gurung,,3,G,5,Biratnagar,77.21,35.49,84.22,54.73,Bibek Shah,9842148129,bibek68@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'gurung':2
e27126c6-b3e7-44b7-9551-99633ecf6ede,Anisha Bista,,2,H,20,Hetauda,67.89,37.22,88.02,35.0,Pratik Maharjan,9869208761,pratik49@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'bista':2
e275ee96-77bc-4e15-9837-ea6d900dc727,Sandesh Bista,,8,Y,32,Dharan,73.55,37.02,60.92,72.28,Sandesh Shah,9811309457,sandesh13@gmail.com,2025-01-30 16:18:43.637737,'bista':2 'sandesh':1
e2831a53-6e00-46c9-9081-9743ca7a531a,Anisha Tamang,,8,W,15,Dharan,67.91,94.79,58.74,30.2,Aarati Bista,9878735203,aarati33@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'tamang':2
e31aae71-738d-4b72-889d-d537d355d1b4,Sandesh Magar,,5,U,37,Butwal,70.79,30.9,57.36,43.56,Pratik Rai,9838179160,pratik56@gmail.com,2025-01-30 16:18:43.637737,'magar':2 'sandesh':1
e3600eef-d77e-4b93-827d-1ed432fa9fa3,Anisha Lama,,11,V,23,Nepalgunj,72.6,67.27,65.15,23.13,Kiran Bista,9895474544,kiran80@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'lama':2
e36c3f87-e8d4-4d39-a65e-d0006f998386,Sneha KC,,12,D,26,Hetauda,63.28,74.91,80.0,86.09,Sandesh Rai,9844408148,sandesh72@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'sneha':1
e386d090-1e6e-4717-a04e-9bbcd2e6f2fb,Dipesh Shrestha,,4,S,9,Dharan,66.63,71.43,58.29,69.42,Sneha Magar,9873224642,sneha93@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'shrestha':2
e39183cf-a5a2-4313-a98e-4dcf3c046d3c,Sandesh Shrestha,,9,Z,30,Butwal,75.18,54.58,76.21,59.42,Kiran Dhakal,9852848718,kiran52@gmail.com,2025-01-30 16:18:43.637737,'sandesh':1 'shrestha':2
e39417c7-d519-4488-9e88-ca95a92dc5ba,Pratik Shah,,6,T,12,Nepalgunj,70.46,89.71,60.59,32.26,Anisha Rai,9844525569,anisha82@gmail.com,2025-01-30 16:18:43.637737,'pratik':1 'shah':2
e398034e-4aa4-40f1-8cbc-bee8cdb16844,Sneha Magar,,9,S,49,Lalitpur,76.12,76.96,58.97,78.33,Pratik Shah,9857133034,pratik40@gmail.com,2025-01-30 16:18:43.637737,'magar':2 'sneha':1
e3fc8290-ba37-4eea-bc69-289538626bf8,Sneha Maharjan,,8,G,21,Janakpur,68.89,43.15,55.74,71.01,Kiran Dhakal,9860068105,kiran55@gmail.com,2025-01-30 16:18:43.637737,'maharjan':2 'sneha':1
e4159a94-912c-4477-b5f7-0f6e4a9c1581,Aarati Bista,,5,O,31,Janakpur,69.83,32.49,92.58,57.73,Kiran Bista,9895940654,kiran62@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'bista':2
e41e5a9a-c830-437d-b34e-5538517abc73,Dipesh Gurung,,1,T,15,Butwal,65.3,38.98,69.67,50.48,Sneha Tamang,9811164417,sneha68@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'gurung':2
e43033a2-ee23-4516-846c-d09e0e3fbda1,Bibek Magar,,8,F,26,Biratnagar,72.2,36.54,78.24,36.51,Suman Shah,9831970177,suman11@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'magar':2
e439d4de-1d03-480b-9162-0484a91c0029,Pratik Maharjan,,10,R,20,Bhaktapur,69.8,64.77,81.41,20.26,Sunil Lama,9882379404,sunil10@gmail.com,2025-01-30 16:18:43.637737,'maharjan':2 'pratik':1
e49344ba-5b22-4906-8104-19fc0996e26d,Sandesh Maharjan,,12,U,9,Bhaktapur,66.42,90.6,80.3,69.68,Bibek Tamang,9811866489,bibek96@gmail.com,2025-01-30 16:18:43.637737,'maharjan':2 'sandesh':1
e4937962-9ec2-4b88-bbbc-edff0e32bdc3,Anisha Rai,,10,E,15,Hetauda,78.58,84.31,93.01,87.49,Anisha KC,9844482713,anisha27@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'rai':2
e4bb7fa1-e217-4b8c-a4f5-1d565642b57b,Pooja Tamang,,10,Q,36,Kathmandu,74.42,68.81,63.86,80.3,Anisha KC,9815690518,anisha78@gmail.com,2025-01-30 16:18:43.637737,'pooja':1 'tamang':2
e517cda9-1291-4782-9853-7a1d8d90ea45,Kiran Magar,,3,S,49,Kathmandu,71.05,99.83,62.14,89.72,Sandesh Maharjan,9877437113,sandesh27@gmail.com,2025-01-30 16:18:43.637737,'kiran':1 'magar':2
e559345a-c3af-4621-ae03-eea883977c65,Suman Thapa,,7,A,16,Lalitpur,65.85,73.44,51.63,81.92,Bibek Rai,9865135641,bibek92@gmail.com,2025-01-30 16:18:43.637737,'suman':1 'thapa':2
e564a6a3-a585-44bd-97f1-3d8423220811,Dipesh KC,,3,R,10,Kathmandu,69.5,43.77,62.82,84.66,Dipesh Gurung,9898354601,dipesh85@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'kc':2
e57c4a47-7677-45c9-9741-b2656125a5a1,Bibek Magar,,7,Z,29,Nepalgunj,66.74,50.81,68.88,84.5,Kiran Lama,9897321229,kiran45@gmail.com,2025-01-30 16:18:43.637737,'bibek':1 'magar':2
e57cb8e4-ee05-4532-8316-99cb6eede180,Dipesh KC,,10,U,37,Butwal,70.94,80.74,86.98,67.2,Sunil Maharjan,9846913013,sunil67@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'kc':2
e585a680-3390-4dc3-8032-001dd2349952,Dipesh Magar,,7,Y,11,Nepalgunj,71.87,94.89,65.02,68.39,Pooja Tamang,9890351695,pooja28@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'magar':2
e5883ec2-3601-4794-aa9f-a62365c0b1d9,Pooja Gurung,,9,E,20,Dharan,69.16,87.68,61.05,50.76,Sandesh Gurung,9822323792,sandesh5@gmail.com,2025-01-30 16:18:43.637737,'gurung':2 'pooja':1
e58a3589-a373-447d-af90-eb5c6b3e807a,Pratik Rai,,4,D,19,Dharan,72.43,58.79,71.31,33.51,Sunil Shah,9840208580,sunil71@gmail.com,2025-01-30 16:18:43.637737,'pratik':1 'rai':2
e5abe08f-56a6-4414-9c87-626c6260d547,Suman Thapa,,5,P,14,Butwal,68.97,52.33,78.26,38.77,Bibek KC,9811701756,bibek99@gmail.com,2025-01-30 16:18:43.637737,'suman':1 'thapa':2
e5b97c20-4d4c-4429-a623-d09f0769d014,Dipesh Dhakal,,4,Y,16,Butwal,67.28,76.96,71.56,26.41,Suman Shah,9879089970,suman28@gmail.com,2025-01-30 16:18:43.637737,'dhakal':2 'dipesh':1
e5e43d8a-f76d-4f58-8797-be3d3086f7cf,Dipesh Tamang,,8,A,38,Dharan,68.8,83.07,69.8,74.03,Suman Maharjan,9861823674,suman47@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'tamang':2
e628f9f3-072a-4a2b-bd9e-d82639b8b9fc,Suman Rai,,5,L,24,Dharan,71.61,87.75,65.55,47.81,Sandesh Dhakal,9818598432,sandesh90@gmail.com,2025-01-30 16:18:43.637737,'rai':2 'suman':1
e63298bf-902a-4bf2-a776-8d95f80eee34,Kiran Magar,,4,R,50,Biratnagar,74.42,96.52,92.9,64.81,Pooja Lama,9848285260,pooja88@gmail.com,2025-01-30 16:18:43.637737,'kiran':1 'magar':2
e637c6ab-01bc-4597-92c2-a0f31fa21ea7,Sneha Maharjan,,11,I,12,Hetauda,66.28,36.95,75.03,60.36,Pooja Thapa,9836677901,pooja38@gmail.com,2025-01-30 16:18:43.637737,'maharjan':2 'sneha':1
e6386b6c-df67-4e23-9fea-2a2dc17b7724,Pooja KC,,1,L,43,Biratnagar,62.79,53.63,86.79,36.7,Sandesh Dhakal,9861213384,sandesh37@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'pooja':1
e648937d-b760-4594-b8dc-17b81cf03b50,Dipesh Magar,,9,X,40,Nepalgunj,68.25,32.88,94.96,44.33,Sunil Maharjan,9866578004,sunil41@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'magar':2
e656aa4e-3c6b-4381-8913-ee435e579119,Kiran Shrestha,,2,L,9,Janakpur,73.77,53.81,68.81,25.73,Ramesh Shrestha,9827518716,ramesh54@gmail.com,2025-01-30 16:18:43.637737,'kiran':1 'shrestha':2
e66f6322-adb7-4f90-b331-0a66378d27a6,Dipesh Shah,,12,G,23,Dharan,71.36,87.75,58.9,41.04,Pooja Thapa,9875423682,pooja28@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'shah':2
e693fd46-7785-42be-9a58-2d640916ef33,Anisha Dhakal,,7,E,6,Dharan,73.13,42.62,96.79,30.9,Dipesh Dhakal,9842977255,dipesh10@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'dhakal':2
e6dc3cc4-a7b5-4029-914a-b51140781076,Sunil Dhakal,,12,A,31,Lalitpur,68.5,51.07,60.38,67.15,Kiran Lama,9846494054,kiran61@gmail.com,2025-01-30 16:18:43.637737,'dhakal':2 'sunil':1
e6dcc372-4bd8-4ddd-910b-182d387c9f2c,Dipesh Maharjan,,4,R,44,Biratnagar,69.34,47.44,70.14,26.93,Kiran Maharjan,9823511545,kiran85@gmail.com,2025-01-30 16:18:43.637737,'dipesh':1 'maharjan':2
e6de3cd8-9e28-418a-8727-bc673bf3c28f,Ramesh Thapa,,3,F,32,Butwal,66.44,78.39,62.14,87.88,Anisha Gurung,9876087247,anisha10@gmail.com,2025-01-30 16:18:43.637737,'ramesh':1 'thapa':2
e6e278e1-ca03-4634-bcaf-f8fafe39c60d,Anisha Dhakal,,2,R,44,Hetauda,67.22,40.56,87.27,55.78,Sandesh Gurung,9878462608,sandesh16@gmail.com,2025-01-30 16:18:43.637737,'anisha':1 'dhakal':2
e6f09cd6-f9d8-4c7c-bd70-bab18a3c0363,Pratik Gurung,,3,N,30,Hetauda,71.7,91.1,88.53,61.38,Bibek Bista,9813558878,bibek22@gmail.com,2025-01-30 16:18:43.637737,'gurung':2 'pratik':1
e72902b0-db4f-41af-807a-46dc17355581,Aarati Dhakal,,8,H,12,Lalitpur,66.71,52.24,89.27,38.03,Anisha Gurung,9885505370,anisha50@gmail.com,2025-01-30 16:18:43.637737,'aarati':1 'dhakal':2
e7748f58-367d-49bc-ae69-b6666ad356b8,Sneha KC,,2,Q,46,Pokhara,69.65,56.08,87.34,28.05,Aarati Shrestha,9819266236,aarati96@gmail.com,2025-01-30 16:18:43.637737,'kc':2 'sneha':1
e77d2a51-dcae-4abd-bda9-9ee0598cecf1,Pratik Shrestha,,9,S,10,Janakpur,72.05,68.41,93.76,22.15,Pratik Shah,9816013632,pratik33@gmail.com,2025-01-30 16:18:43.637737,'pratik':1 'shrestha':2
e78134d4-2af0-4de3-823f-fcd62712680d,Kiran Shah,,11,S,35,Lalitpur,64.59,73.33,99.74,51.68,Sunil Bista,9875280558,sunil60@gmail.com,2025-01-30 16:18:43.637737,'kiran':1 'shah':2
e793239f-15df-448c-bf74-3d8de6faaf53,Sneha Bista,,4,M,36,Nepalgunj,67.83,94.56,73.29,74.02,Anisha Lama,9838928627,anisha64@gmail.com,2025-01-30 16:18:43.637737,'bista':2 'sneha':1
e799af2d-bed0-4175-95af-1b3d3218511a,Sneha Shah,,1,D,4,Kathmandu,69.5,63.34,57.26,35.73,Anisha Dhakal,9878569884,anisha83@gmail.com,2025-01-30 16:18:43.637737,'shah':2 'sneha':1
